description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"After completing a warm up, the main sets today include 20 short efforts at VO2max effort with short recovery. By completing short efforts above threshold you are able to accumulate more time in this area than if completed in longer efforts. The short recovery periods also increase oxygen uptake. Particularly towards the end of the set!",1,180,50,50,%,,,,,,
,1,60,50,50,%,,,,,,
,1,120,75,75,%,,,,,,
,1,120,50,50,%,,,,,,
,1,180,50,85,%,,,,,,
,1,120,92,92,%,,,,,,
,1,180,50,50,%,,,,,,
,20,30,115,115,%,,30,50,50,%,
,1,180,50,50,%,,,,,,
,20,30,115,115,%,,30,50,50,%,
,1,180,50,50,%,,,,,,
,1,300,70,45,%,,,,,,
