description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Working in your Tempo zone, today we are varying the cadence and power. Observe your Heart Rate during the 15 minute interval and look for changes in Heart Rate when your cadence change",1,180,50,50,%,,,,,,
,4,10,181,181,%,,50,50,50,%,
,1,180,70,70,%,,,,,,
,1,120,57,57,%,,,,,,
,1,300,90,90,%,,,,,,
,1,180,56,56,%,,,,,,
,1,300,89,89,%,90,,,,,
,1,300,89,89,%,95,,,,,
,1,300,89,89,%,100,,,,,
,1,300,56,56,%,,,,,,
,1,300,75,51,%,,,,,,
