description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
Welcome to 'Through Highs and Lows'! Today's all about high-intensity microbursts - short but powerful efforts that are super effective and fun. These bursts are great for keeping your speed and power output sharp. Let's see some progress and enjoy the ride!,1,120,55,55,%,,,,,,
,1,60,65,65,%,,,,,,
,1,60,75,75,%,,,,,,
,1,60,85,85,%,,,,,,
,1,60,95,95,%,,,,,,
,1,35,50,50,%,,,,,,
,1,10,110,110,%,,,,,,
,1,20,50,50,%,,,,,,
,1,10,110,110,%,,,,,,
,1,20,50,50,%,,,,,,
,1,10,110,110,%,,,,,,
,1,90,50,50,%,,,,,,
,7,15,141,141,%,,15,50,50,%,
,8,15,141,141,%,,15,50,50,%,
,1,180,50,50,%,,,,,,
,7,15,141,141,%,,15,50,50,%,
,8,15,141,141,%,,15,50,50,%,
,1,180,50,50,%,,,,,,
,7,15,141,141,%,,15,50,50,%,
,8,15,141,141,%,,15,50,50,%,
,1,180,50,50,%,,,,,,
