description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"During the 'Early Base' training period, it's fine to spend time at intensities above your threshold. The key is in the duration spent above threshold for the interval.By completing short efforts above threshold you are able to accumulate more time in this area than if completed in longer efforts. Today's session will give you 8 minutes in Zone 5.The short recovery periods also increase oxygen uptake. Particularly towards the end of the set!",1,180,50,50,%,,,,,,
,4,10,200,200,%,,50,65,65,%,
,1,60,50,50,%,,,,,,
,1,180,75,75,%,,,,,,
,1,120,60,60,%,,,,,,
,1,300,60,85,%,,,,,,
,1,300,92,92,%,,,,,,
,1,180,50,50,%,,,,,,
,8,30,115,115,%,,30,65,65,%,
,1,300,50,50,%,,,,,,
,8,30,115,115,%,,30,65,65,%,
,1,300,70,45,%,,,,,,
