description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Today's intervals are designed to increase your body's ability to buffer lactic acid and increase lactate tolerance. The intervals themselves are 3, 3min intervals, starting off 'at' FTP, then going up to zone 5 (over), and finishing at zone 3 (under). So, these are 'at' over/under intervals more specifically :-)",1,600,48,95,%,85,,,,,
,1,110,54,54,%,85,,,,,
,1,180,100,100,%,90,,,,,
,1,180,108,108,%,95,,,,,
,1,180,90,90,%,85,,,,,
,1,180,55,55,%,85,,,,,
,1,180,100,100,%,90,,,,,
,1,180,108,108,%,95,,,,,
,1,180,90,90,%,85,,,,,
,1,180,55,55,%,85,,,,,
,1,180,100,100,%,90,,,,,
,1,180,108,108,%,95,,,,,
,1,180,90,90,%,85,,,,,
,1,180,65,45,%,,,,,,
