description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Sometimes the climbs get steeper and steeper as you get closer to the top.  This workout simulates the climbs of the spring classics that start out steep and get even steeper! Warm-up for 10 minutes and then do (3) x 1 minute fast pedaling drills.  Then begin riding for 9minutes at sweet spot and then do (6) hill efforts , each is 2 minute 30seconds with the last 15seconds being very difficult!  Ride at endurance pace between each at 70% of FTP. Cool-down.",1,600,25,75,%,,,,,,
,3,60,75,75,%,,60,50,50,%,
,1,540,90,90,%,,,,,,
,1,135,125,125,%,,,,,,
,1,15,150,150,%,,,,,,
,1,120,70,70,%,,,,,,
,1,135,125,125,%,,,,,,
,1,15,150,150,%,,,,,,
,1,120,70,70,%,,,,,,
,1,135,125,125,%,,,,,,
,1,15,150,150,%,,,,,,
,1,120,70,70,%,,,,,,
,1,135,125,125,%,,,,,,
,1,15,150,150,%,,,,,,
,1,120,70,70,%,,,,,,
,1,135,125,125,%,,,,,,
,1,15,150,150,%,,,,,,
,1,120,70,70,%,,,,,,
,1,135,125,125,%,,,,,,
,1,15,150,150,%,,,,,,
,1,600,75,25,%,,,,,,
