description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Time for 'Give and Take'! Today, it's all about giving your best using cadence to hit the zones. It's a workout that challenges both your heart and muscles, focusing on cadence over resistance. Get ready to give it your all!",1,60,55,55,%,,,,,,
,1,60,65,65,%,,,,,,
,1,60,75,75,%,,,,,,
,1,60,85,85,%,,,,,,
,1,60,95,95,%,,,,,,
,1,30,50,50,%,,,,,,
,1,30,110,110,%,,,,,,
,1,30,50,50,%,,,,,,
,1,30,110,110,%,,,,,,
,1,30,50,50,%,,,,,,
,1,30,110,110,%,,,,,,
,1,120,50,50,%,,,,,,
,2,30,121,121,%,,30,50,50,%,
,1,30,121,121,%,,,,,,
,1,60,80,80,%,,,,,,
,1,60,87,87,%,,,,,,
,1,60,93,93,%,,,,,,
,1,60,100,100,%,,,,,,
,1,60,107,107,%,,,,,,
,2,30,121,121,%,,30,50,50,%,
,1,30,121,121,%,,,,,,
,1,60,50,50,%,,,,,,
,1,60,55,55,%,,,,,,
,1,240,100,100,%,,,,,,
,1,120,50,50,%,,,,,,
,2,30,121,121,%,,30,50,50,%,
,1,30,121,121,%,,,,,,
,1,60,107,107,%,,,,,,
,1,60,100,100,%,,,,,,
,1,60,93,93,%,,,,,,
,1,60,87,87,%,,,,,,
,1,60,80,80,%,,,,,,
,2,30,121,121,%,,30,50,50,%,
,1,30,121,121,%,,,,,,
,1,60,50,50,%,,,,,,
,1,60,50,50,%,,,,,,
