description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Step into 'What Goes Up Must Come Down'! Today, we focus on building our fitness foundation with high-intensity short intervals. You'll certainly earn each recovery. It's a great balance of pushing hard and resting well. Ready to challenge yourself?",1,60,55,55,%,,,,,,
,1,60,65,65,%,,,,,,
,1,60,75,75,%,,,,,,
,1,60,85,85,%,,,,,,
,1,60,95,95,%,,,,,,
,1,30,50,50,%,,,,,,
,1,30,110,110,%,,,,,,
,1,30,50,50,%,,,,,,
,1,30,110,110,%,,,,,,
,1,30,50,50,%,,,,,,
,1,30,110,110,%,,,,,,
,1,60,50,50,%,,,,,,
,1,60,92,92,%,,,,,,
,1,60,95,95,%,,,,,,
,1,60,100,100,%,,,,,,
,1,60,106,106,%,,,,,,
,1,60,50,50,%,,,,,,
,1,30,110,110,%,,,,,,
,1,30,50,50,%,,,,,,
,1,30,120,120,%,,,,,,
,1,30,50,50,%,,,,,,
,1,30,130,130,%,,,,,,
,1,30,50,50,%,,,,,,
,1,30,140,140,%,,,,,,
,1,30,50,50,%,,,,,,
,1,30,151,151,%,,,,,,
,1,60,50,50,%,,,,,,
,1,60,105,105,%,,,,,,
,1,60,95,95,%,,,,,,
,1,180,50,50,%,,,,,,
,1,60,92,92,%,,,,,,
,1,60,95,95,%,,,,,,
,1,60,100,100,%,,,,,,
,1,60,106,106,%,,,,,,
,1,60,50,50,%,,,,,,
,1,30,110,110,%,,,,,,
,1,30,50,50,%,,,,,,
,1,30,120,120,%,,,,,,
,1,30,50,50,%,,,,,,
,1,30,130,130,%,,,,,,
,1,30,50,50,%,,,,,,
,1,30,140,140,%,,,,,,
,1,30,50,50,%,,,,,,
,1,30,151,151,%,,,,,,
,1,60,50,50,%,,,,,,
,1,60,105,105,%,,,,,,
,1,60,95,95,%,,,,,,
,1,60,50,50,%,,,,,,
,1,60,50,50,%,,60,50,50,%,
