description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"This workout contains 4 x very mild ramps from Zone 2 to Zone 3, however each ramp is to be ridden at a low cadence of 60rpm, adding a strength element to the workout. Rather than being a strenuous strength endurance workout in its own right, todays efforts further your strength training experience.",1,300,40,105,%,,,,,,
,1,120,50,50,%,,,,,,
,1,300,70,86,%,60,,,,,
,1,180,50,50,%,,,,,,
,1,300,70,85,%,60,,,,,
,1,180,50,50,%,,,,,,
,1,300,70,85,%,60,,,,,
,1,180,50,50,%,,,,,,
,1,300,70,85,%,60,,,,,
,1,300,70,40,%,,,,,,
