description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Quite often when riding loose gravel or dirt, we hit a small hill with some speed, but soon lose this momentum. This results in the need to produce more power at a lower rpm.Today's session prepares us for such a scenario. Picture yourself hitting the hill with speed, and then grinding over the top.",1,180,50,50,%,,,,,,
,4,10,150,150,%,,50,50,50,%,
,1,180,70,70,%,,,,,,
,1,120,50,50,%,,,,,,
,1,300,90,90,%,,,,,,
,1,180,50,50,%,,,,,,
,1,180,65,105,%,75,,,,,
,1,240,55,55,%,,,,,,
,1,180,65,105,%,75,,,,,
,1,240,55,55,%,,,,,,
,1,180,65,105,%,75,,,,,
,1,240,55,55,%,,,,,,
,1,180,75,95,%,65,,,,,
,1,180,55,55,%,,,,,,
,1,180,75,95,%,65,,,,,
,1,180,55,55,%,,,,,,
,1,180,75,95,%,65,,,,,
,1,300,55,55,%,,,,,,
