description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Building upon your previous 40/20 session, this time we are increasing the number intervals before finishing with a 3min VO2max effort.We are challenging your ability to recover from hard work and measuring the final effort produced.Like last time, observe your heart rate before and after each of the 40/20 intervals.",1,180,50,50,%,,,,,,
,4,10,175,175,%,110,50,50,50,%,80
,1,180,70,70,%,85,,,,,
,1,120,50,50,%,85,,,,,
,1,300,90,90,%,90,,,,,
,1,180,50,50,%,,,,,,
,10,40,109,109,%,95,20,55,55,%,80
,1,300,50,50,%,,,,,,
,10,40,109,109,%,95,20,55,55,%,80
,1,300,50,50,%,,,,,,
,1,180,125,125,%,90,,,,,
,1,300,50,50,%,,,,,,
