description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Sometimes you need to go deep to get the better position! MTB riding requires fast starts, and high power afterwards to stay at the front.This workout will have you replicating the demands of going well outside your comfort zone, and then you still have to keep going!",1,300,42,70,%,,,,,,
,1,120,50,50,%,,,,,,
,1,180,70,70,%,,,,,,
,4,10,175,175,%,,50,50,50,%,
,1,120,50,50,%,,,,,,
,1,240,80,80,%,,,,,,
,1,180,50,50,%,,,,,,
,1,90,120,120,%,,360,95,95,%,
,1,300,50,50,%,,,,,,
,1,90,120,120,%,,360,95,95,%,
,1,300,50,50,%,,,,,,
,1,90,120,120,%,,360,95,95,%,
,1,300,50,50,%,,,,,,
