description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"One of the main aims of our 'Early Base' training phase is to increase your mitochondrial density. In basic terms, these are the power stations in your muscles. Recent studies have shown that the right amount of High Intensity training can provide the same benefits as traditional Long Slow Distance training.With the demands of the L'Etape du Tour event requiring a high proportion of aerobic endurance, this increases the importance of focusing on quality work that increases this Mitochondria.",1,180,50,50,%,,,,,,
,1,60,60,60,%,,,,,,
,1,60,65,65,%,,,,,,
,1,60,81,81,%,,,,,,
,1,60,109,109,%,,,,,,
,1,120,50,50,%,,,,,,
,1,240,90,90,%,,,,,,
,1,180,50,50,%,,,,,,
,10,60,113,113,%,,180,65,65,%,
,1,240,50,50,%,,,,,,
