description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"Having a strong threshold is crucial to cycling performance. Whether your goal is to ride as a professional cyclist or simply to get fitter, improving your threshold (FTP) will help you on your journey. Today we will work on 'pushing' your FTP up from below and 'pulling' from above. Alternating cadences in the first interval will spike your heart rate while the power remains stable.",1,180,60,60,%,,,,,,
,1,180,70,70,%,,,,,,
,1,180,80,80,%,75,,,,,
,1,180,90,90,%,,,,,,
,1,300,55,55,%,,,,,,
,1,350,90,90,%,90,,,,,
,1,180,55,55,%,,,,,,
,1,120,90,90,%,,,,,,
,1,60,105,105,%,,,,,,
,1,60,90,90,%,,,,,,
,1,120,105,105,%,,,,,,
,1,180,90,90,%,,,,,,
,1,60,115,115,%,,,,,,
,1,180,60,60,%,,,,,,
,1,600,91,91,%,,,,,,
,1,310,55,55,%,,,,,,
