description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
This session will feel like a gym workout on the bike as you work your cycling specific leg strength. Focus on keeping your upper body still and letting your legs and glutes do all the work.Cadence during the efforts should be 60 to 70 RPM and 90+ during recovery.This workout builds POWER!,1,1200,35,85,%,,,,,,
,1,300,40,40,%,,,,,,
,1,300,92,92,%,,,,,,
,1,300,40,40,%,,,,,,
,1,300,92,92,%,,,,,,
,1,300,40,40,%,,,,,,
,1,300,92,92,%,,,,,,
,1,300,40,40,%,,,,,,
,1,300,92,92,%,,,,,,
,1,300,40,40,%,,,,,,
