description,number_of_time,time_in_seconds,low_power,high_power,power_unit,cadence,time_in_seconds2,low_power2,high_power2,power_unit2,cadence2
"After a 15 minute high cadence warmup effort, set a pace at Endurance and hold this pace for the next 2.5 hours. Throughout the ride, do 10 x 8 second out-of-the-saddle bursts into your Neuromusclar Power Zone (MAX). Make sure cadence stays high.",1,900,70,75,%,,,,,,
,1,900,73,73,%,,,,,,
,1,8,2000,2000,Max,,,,,,
,1,900,73,73,%,,,,,,
,1,8,2000,2000,Max,,,,,,
,1,900,73,73,%,,,,,,
,1,8,2000,2000,Max,,,,,,
,1,900,73,73,%,,,,,,
,1,8,2000,2000,Max,,,,,,
,1,900,73,73,%,,,,,,
,1,8,2000,2000,Max,,,,,,
,1,900,73,73,%,,,,,,
,1,8,2000,2000,Max,,,,,,
,1,900,73,73,%,,,,,,
,1,8,2000,2000,Max,,,,,,
,1,900,73,73,%,,,,,,
,1,8,2000,2000,Max,,,,,,
,1,900,73,73,%,,,,,,
,1,8,2000,2000,Max,,,,,,
,1,900,73,73,%,,,,,,
,1,8,2000,2000,Max,,,,,,
,1,600,55,50,%,,,,,,
